movieId,title,genres,year,movieTitle,imdb_url,cover_url
1260,M,Crime|Film-Noir|Thriller,1931.0,M (1931),https://www.imdb.com/title/tt0022100,https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@.jpg
1261,Evil Dead II (Dead by Dawn),Action|Comedy|Fantasy|Horror,1987.0,Evil Dead II (Dead by Dawn) (1987),https://www.imdb.com/title/tt0092991,https://m.media-amazon.com/images/M/MV5BMWY3ODZlOGMtNzJmOS00ZTNjLWI3ZWEtZTJhZTk5NDZjYWRjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
1262,The Great Escape,Action|Adventure|Drama|War,1963.0,The Great Escape (1963),https://www.imdb.com/title/tt0057115,https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
1263,The Deer Hunter,Drama|War,1978.0,The Deer Hunter (1978),https://www.imdb.com/title/tt0077416,https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
1264,Diva,Action|Drama|Mystery|Romance|Thriller,1981.0,Diva (1981),https://www.imdb.com/title/tt0082269,https://m.media-amazon.com/images/M/MV5BZjZkOWYyOWYtZmNlOS00YWMwLWFjN2UtM2IyOGQxYjc3MmM0XkEyXkFqcGdeQXVyNDE0OTU3NDY@.jpg
1265,Groundhog Day,Comedy|Fantasy|Romance,1993.0,Groundhog Day (1993),https://www.imdb.com/title/tt0107048,https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
1266,Unforgiven,Drama|Western,1992.0,Unforgiven (1992),https://www.imdb.com/title/tt0105695,https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
1267,The Manchurian Candidate,Crime|Thriller|War,1962.0,The Manchurian Candidate (1962),https://www.imdb.com/title/tt0056218,https://m.media-amazon.com/images/M/MV5BOTY0ZTA1ZjUtN2MyNi00ZGRmLWExYmMtOTkyNzI1NGQ2Y2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1268,Pump Up the Volume,Comedy|Drama,1990.0,Pump Up the Volume (1990),https://www.imdb.com/title/tt0100436,https://m.media-amazon.com/images/M/MV5BNzY2OTkzNzUyNl5BMl5BanBnXkFtZTgwNTY1NTk4NjE@.jpg
1269,Arsenic and Old Lace,Comedy|Mystery|Thriller,1944.0,Arsenic and Old Lace (1944),https://www.imdb.com/title/tt0036613,https://m.media-amazon.com/images/M/MV5BZDVlNTBjMjctNjAzNS00ZGJhLTg2NzMtNzIwYTIzYTBiMDkyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg
1270,Back to the Future,Adventure|Comedy|Sci-Fi,1985.0,Back to the Future (1985),https://www.imdb.com/title/tt0088763,https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1271,Fried Green Tomatoes,Comedy|Crime|Drama,1991.0,Fried Green Tomatoes (1991),https://www.imdb.com/title/tt0101921,https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
1272,Patton,Drama|War,1970.0,Patton (1970),https://www.imdb.com/title/tt0066206,https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1273,Down by Law,Comedy|Drama|Film-Noir,1986.0,Down by Law (1986),https://www.imdb.com/title/tt0090967,https://m.media-amazon.com/images/M/MV5BNmQ2ZGVlZTctZDllYy00YTVlLTk0ZWEtM2Y4ZjhjNGU0MzU3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
1274,Akira,Action|Adventure|Animation|Sci-Fi,1988.0,Akira (1988),https://www.imdb.com/title/tt0094625,https://m.media-amazon.com/images/M/MV5BNjFmNWYzZjMtYWIyZi00NDVmLWIxY2EtN2RiMjZiMDk4MzcyXkEyXkFqcGdeQXVyMTg2NjYzOA@@.jpg
1275,Highlander,Action|Adventure|Fantasy,1986.0,Highlander (1986),https://www.imdb.com/title/tt0091203,https://m.media-amazon.com/images/M/MV5BMjc3YmU3MzQtNTA4OC00ZjljLWFmODAtZDU1YzY5ZTNkZDU3XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
1276,Cool Hand Luke,Drama,1967.0,Cool Hand Luke (1967),https://www.imdb.com/title/tt0061512,https://m.media-amazon.com/images/M/MV5BNjcwNTQ3Y2EtMjdmZi00ODBhLWFhNzQtOTc3MWU5NTZlMDViXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
1277,Cyrano de Bergerac,Comedy|Drama|Romance,1990.0,Cyrano de Bergerac (1990),https://www.imdb.com/title/tt0099334,https://m.media-amazon.com/images/M/MV5BOGEzOGJkMzktODU0Zi00NTI5LWEyNmUtMjliMjY3ODMzMTdhXkEyXkFqcGdeQXVyNjA0Mzc0MzI@.jpg
1278,Young Frankenstein,Comedy|Fantasy,1974.0,Young Frankenstein (1974),https://www.imdb.com/title/tt0072431,https://m.media-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx.jpg
1279,Night on Earth,Comedy|Drama,1991.0,Night on Earth (1991),https://www.imdb.com/title/tt0102536,https://m.media-amazon.com/images/M/MV5BOGNmMjBmZWEtOWYwZC00NGIzLTg0YWItMzkzMWMwOTU4YTViXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1280,Raise the Red Lantern (Da hong deng long gao gao gua),Drama,1991.0,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),https://www.imdb.com/title/tt0101640,https://m.media-amazon.com/images/M/MV5BNDMxMTc2N2ItMjI5Ny00MGFiLThkOTYtZTIyYTZhMzA2NjIzXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg
1281,The Great Dictator,Comedy|Drama|War,1940.0,The Great Dictator (1940),https://www.imdb.com/title/tt0032553,https://m.media-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
1282,Fantasia,Animation|Children|Fantasy|Musical,1940.0,Fantasia (1940),https://www.imdb.com/title/tt0032455,https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@.jpg
1283,High Noon,Drama|Western,1952.0,High Noon (1952),https://www.imdb.com/title/tt0044706,https://m.media-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1284,The Big Sleep,Crime|Film-Noir|Mystery,1946.0,The Big Sleep (1946),https://www.imdb.com/title/tt0038355,https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@.jpg
1285,Heathers,Comedy,1989.0,Heathers (1989),https://www.imdb.com/title/tt14132864,https://m.media-amazon.com/images/M/MV5BMDJiMTY0ODAtZDU1My00MjJmLWE3M2QtMWY5MTNmNDVlNzBhXkEyXkFqcGdeQXVyMTI5ODQzMDUx.jpg
1286,Somewhere in Time,Drama|Romance,1980.0,Somewhere in Time (1980),https://www.imdb.com/title/tt0081534,https://m.media-amazon.com/images/M/MV5BM2ViNTY4N2QtYzc2Ni00YWM3LWI0MWEtMjk5N2I2MjRhMzc3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
1287,Ben-Hur,Action|Adventure|Drama,1959.0,Ben-Hur (1959),https://www.imdb.com/title/tt0052618,https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1288,This Is Spinal Tap,Comedy,1984.0,This Is Spinal Tap (1984),https://www.imdb.com/title/tt0088258,https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@.jpg
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),Documentary,1983.0,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),https://www.imdb.com/title/tt0085809,https://m.media-amazon.com/images/M/MV5BMTU1NjIwNDEtZTBhNi00ZWY2LTlkYWMtNDI3Njg5YWM1YzEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1290,Some Kind of Wonderful,Drama|Romance,1987.0,Some Kind of Wonderful (1987),https://www.imdb.com/title/tt0094006,https://m.media-amazon.com/images/M/MV5BOTg2NmQxNzEtNmUyYi00MGQyLTkwZmYtOTU2MWM5ZmY1OTRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1291,Indiana Jones and the Last Crusade,Action|Adventure,1989.0,Indiana Jones and the Last Crusade (1989),https://www.imdb.com/title/tt0097576,https://m.media-amazon.com/images/M/MV5BY2Q0ODg4ZmItNDZiYi00ZWY5LTg2NzctNmYwZjA5OThmNzE1XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@.jpg
1292,Being There,Comedy|Drama,1979.0,Being There (1979),https://www.imdb.com/title/tt0078841,https://m.media-amazon.com/images/M/MV5BNjAzNzJjYzQtMGFmNS00ZjAzLTkwMjgtMWIzYzFkMzM4Njg3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
1293,Gandhi,Drama,1982.0,Gandhi (1982),https://www.imdb.com/title/tt0083987,https://m.media-amazon.com/images/M/MV5BYjZiYmYwYjYtOTdlZS00OGM4LTg0NmQtOTg0OGMzMjkyYWM2XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
1295,The Unbearable Lightness of Being,Drama,1988.0,The Unbearable Lightness of Being (1988),https://www.imdb.com/title/tt0096332,https://m.media-amazon.com/images/M/MV5BNzE2NWU4YzEtZTU4NC00NDE0LTlhOTktMjUwMWJiYzAwZjI0XkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
1296,Room with a View,Drama|Romance,1986.0,Room with a View (1986),https://www.imdb.com/title/tt0091867,https://m.media-amazon.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
1297,Real Genius,Comedy,1985.0,Real Genius (1985),https://www.imdb.com/title/tt0089886,https://m.media-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@.jpg
1298,Pink Floyd: The Wall,Drama|Musical,1982.0,Pink Floyd: The Wall (1982),https://www.imdb.com/title/tt0084503,https://m.media-amazon.com/images/M/MV5BMzYwMDZlZDktNGVlMC00OWVlLWI0MTktN2UwNTUxOWI1NjJhXkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg
1299,The Killing Fields,Drama|War,1984.0,The Killing Fields (1984),https://www.imdb.com/title/tt0087553,https://m.media-amazon.com/images/M/MV5BZTMxYjBjOTktYWY5OC00NmYwLWE2NTctYzlkMTFkODYxMzRkXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
1300,My Life as a Dog (Mitt liv som hund),Comedy|Drama,1985.0,My Life as a Dog (Mitt liv som hund) (1985),https://www.imdb.com/title/tt0089606,https://m.media-amazon.com/images/M/MV5BNjQzYmFjZTUtMzU3NC00ZWYyLTkzNWItMWQ4MWE4YmZlMmJhXkEyXkFqcGdeQXVyNzQxNDExNTU@.jpg
1301,Forbidden Planet,Drama|Sci-Fi,1956.0,Forbidden Planet (1956),https://www.imdb.com/title/tt0049223,https://m.media-amazon.com/images/M/MV5BOTdmODZkNmQtYjU4Mi00MTcyLTg5YmEtNmVjMWU1M2Y5NzgyXkEyXkFqcGdeQXVyNDYyMDk5MTU@.jpg
1302,Field of Dreams,Children|Drama|Fantasy,1989.0,Field of Dreams (1989),https://www.imdb.com/title/tt0097351,https://m.media-amazon.com/images/M/MV5BNzk5OWY0YjAtYWU3ZS00Y2Q4LWFlNjItMzgwMTQ2MjIyMDFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1303,The Man Who Would Be King,Adventure|Drama,1975.0,The Man Who Would Be King (1975),https://www.imdb.com/title/tt0073341,https://m.media-amazon.com/images/M/MV5BZWQzYjBjZmQtZDFiOS00ZDQ1LWI4MDAtMDk1NGE1NDBhYjNhL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1304,Butch Cassidy and the Sundance Kid,Action|Western,1969.0,Butch Cassidy and the Sundance Kid (1969),https://www.imdb.com/title/tt0064115,https://m.media-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@.jpg
1305,"Paris, Texas",Drama|Romance,1984.0,"Paris, Texas (1984)",https://www.imdb.com/title/tt0087884,https://m.media-amazon.com/images/M/MV5BM2RjMmU3ZWItYzBlMy00ZmJkLWE5YzgtNTVkODdhOWM3NGZhXkEyXkFqcGdeQXVyNDA5Mjg5MjA@.jpg
1306,Until the End of the World (Bis ans Ende der Welt),Adventure|Drama|Sci-Fi,1991.0,Until the End of the World (Bis ans Ende der Welt) (1991),https://www.imdb.com/title/tt0101458,https://m.media-amazon.com/images/M/MV5BODlmZTFlNDgtMmQxYy00N2M2LTg3Y2YtNDllMmQzMTg4YjBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1307,When Harry Met Sally...,Comedy|Romance,1989.0,When Harry Met Sally... (1989),https://www.imdb.com/title/tt0098635,https://m.media-amazon.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@.jpg
1310,Hype!,Documentary,1996.0,Hype! (1996),https://www.imdb.com/title/tt0116589,https://m.media-amazon.com/images/M/MV5BMTMxMDA3MjQyOF5BMl5BanBnXkFtZTcwMDczNjcyMQ@@.jpg
1312,Female Perversions,Drama,1996.0,Female Perversions (1996),https://www.imdb.com/title/tt0116293,https://m.media-amazon.com/images/M/MV5BMWEwNTdlZTktYWNlMC00MWUyLWFiYjQtNjNjOWMxMjZhNjk5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1318,Blue Juice,Comedy|Drama,1995.0,Blue Juice (1995),https://www.imdb.com/title/tt0112537,https://m.media-amazon.com/images/M/MV5BMTA0ZDk0ZWMtMTcxNC00NjY1LWFmNTMtNzM0MjkzMzY2ZTNjXkEyXkFqcGdeQXVyODY0NzcxNw@@.jpg
1320,Alien³ (a.k.a. Alien 3),Action|Horror|Sci-Fi|Thriller,1992.0,Alien³ (a.k.a. Alien 3) (1992),https://www.imdb.com/title/tt0103644,https://m.media-amazon.com/images/M/MV5BYTNiYmQzNTctNzAyZC00ODY2LWE3ZjgtODU1NDA0NGI5ZDY1XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
1321,American Werewolf in Londonn,Comedy|Horror|Thriller,1981.0,American Werewolf in Londonn (1981),https://www.imdb.com/title/tt0082010,https://m.media-amazon.com/images/M/MV5BZGNmYWQzMGEtNDlhMS00NzEwLTkzMDItMDQ4MjkyMzRkNjFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1322,Amityville 1992: It's About Time,Horror,1992.0,Amityville 1992: It's About Time (1992),https://www.imdb.com/title/tt0103678,https://m.media-amazon.com/images/M/MV5BNTdjMWU5NjUtOTA2NS00NmYwLTgxOTAtZmU0MTlhZTViMWEyXkEyXkFqcGdeQXVyMTk5MjAyMjM@.jpg
1323,Amityville 3-D,Horror,1983.0,Amityville 3-D (1983),https://www.imdb.com/title/tt0085159,https://m.media-amazon.com/images/M/MV5BNDg2M2Q3OWEtNDVlNS00MjJmLTkxZGQtOTY0ZDE4MzJhZTk1XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
1324,Amityville: Dollhouse,Horror,1996.0,Amityville: Dollhouse (1996),https://www.imdb.com/title/tt0115535,https://m.media-amazon.com/images/M/MV5BYzEzYjUzNGItOGU3Zi00ZDQ1LWI2NTktNzRmMzAxN2NhODBjXkEyXkFqcGdeQXVyMTk5MjAyMjM@.jpg
1325,Amityville: A New Generation,Horror,1993.0,Amityville: A New Generation (1993),https://www.imdb.com/title/tt0106262,https://m.media-amazon.com/images/M/MV5BNDJkYTBlNDAtYjVmMy00YzhiLTljMjItZGI2ZDY3NjJlMzAyXkEyXkFqcGdeQXVyNTM3MDMyMDQ@.jpg
1326,Amityville II: The Possession,Horror,1982.0,Amityville II: The Possession (1982),https://www.imdb.com/title/tt0083550,https://m.media-amazon.com/images/M/MV5BMTYwMTAyOTY4OF5BMl5BanBnXkFtZTcwNjMwODQ2NA@@.jpg
1327,The Amityville Horror,Drama|Horror|Mystery|Thriller,1979.0,The Amityville Horror (1979),https://www.imdb.com/title/tt0078767,https://m.media-amazon.com/images/M/MV5BMTc0NDMyNTU3M15BMl5BanBnXkFtZTcwMjM0MTgwNA@@.jpg
1328,The Amityville Curse,Horror,1990.0,The Amityville Curse (1990),,
1329,Blood for Dracula (Andy Warhol's Dracula),Horror,1974.0,Blood for Dracula (Andy Warhol's Dracula) (1974),https://www.imdb.com/title/tt0071233,https://m.media-amazon.com/images/M/MV5BZGU2ZGJmODYtZWUwZS00NTcxLWE2ZGMtMWY1NzUxOGJiZTM0XkEyXkFqcGdeQXVyOTc5MDI5NjE@.jpg
1330,April Fool's Day,Horror,1986.0,April Fool's Day (1986),https://www.imdb.com/title/tt0090655,https://m.media-amazon.com/images/M/MV5BYjI5ODIxYjktMGU3Ny00MmZmLWIyYzUtMmQ0ZjIzNzUwNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1331,Audrey Rose,Horror,1977.0,Audrey Rose (1977),https://www.imdb.com/title/tt0075704,https://m.media-amazon.com/images/M/MV5BMmI1OWQ3ODYtY2M4MC00OGNkLWI2MDktNWViNDUxODRkMGJiXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
1332,The Believers,Horror|Thriller,1987.0,The Believers (1987),https://www.imdb.com/title/tt0092632,https://m.media-amazon.com/images/M/MV5BMzRiMzRjZDgtOTBmYi00MTBhLWI2NjAtYzc4ZjgxZjVjZDliXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1333,The Birds,Horror|Thriller,1963.0,The Birds (1963),https://www.imdb.com/title/tt0056869,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx.jpg
1334,The Blob,Horror|Sci-Fi,1958.0,The Blob (1958),https://www.imdb.com/title/tt0051418,https://m.media-amazon.com/images/M/MV5BYjI2Yjg1ZDctYmMzNy00MWIyLWI5NmEtNzY5YzM5OWQ4OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1335,Blood Beach,Horror|Mystery,1981.0,Blood Beach (1981),https://www.imdb.com/title/tt14050190,https://m.media-amazon.com/images/M/MV5BZmI2NThjODItMzE5Yi00NzdlLTkxOWYtMjZkYzJiNjlkZDM1XkEyXkFqcGdeQXVyMDY3OTcyOQ@@.jpg
1336,Body Parts,Horror|Thriller,1991.0,Body Parts (1991),https://www.imdb.com/title/tt0101492,https://m.media-amazon.com/images/M/MV5BNTBiY2FhNzgtODI5NC00MTEzLTg1MzEtNmZhNzAyYWFlMGZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1337,The Body Snatcher,Drama|Horror|Thriller,1945.0,The Body Snatcher (1945),https://www.imdb.com/title/tt0037549,https://m.media-amazon.com/images/M/MV5BYzNiNzk2NDctMzg5My00NDM3LWJiM2UtNzY2NmQ0YWVlN2Q0XkEyXkFqcGdeQXVyMjUxODE0MDY@.jpg
1339,Dracula (Bram Stoker's Dracula),Fantasy|Horror|Romance|Thriller,1992.0,Dracula (Bram Stoker's Dracula) (1992),https://www.imdb.com/title/tt0103874,https://m.media-amazon.com/images/M/MV5BNjcyMDZlMTktYTIxOC00ZWFhLWJkYzgtNWNiYjAwYTFkNjIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
1340,The Bride of Frankenstein (Bride of Frankenstein),Drama|Horror|Sci-Fi,1935.0,The Bride of Frankenstein (Bride of Frankenstein) (1935),https://www.imdb.com/title/tt0026138,https://m.media-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@.jpg
1341,Burnt Offerings,Horror,1976.0,Burnt Offerings (1976),https://www.imdb.com/title/tt0074258,https://m.media-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@.jpg
1342,Candyman,Horror|Thriller,1992.0,Candyman (1992),https://www.imdb.com/title/tt0103919,https://m.media-amazon.com/images/M/MV5BYjVjYjhlNTQtN2UxOC00Njk5LWFjNDctODNjZTI1ZGM0ZDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1343,Cape Fear,Thriller,1991.0,Cape Fear (1991),https://www.imdb.com/title/tt0101540,https://m.media-amazon.com/images/M/MV5BNjdhNzZlYzYtYTBlNS00NTJiLWI2ZWUtMDI2YzI2MzM5NjY4XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1344,Cape Fear,Crime|Drama|Thriller,1962.0,Cape Fear (1962),https://www.imdb.com/title/tt0055824,https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
1345,Carrie,Drama|Fantasy|Horror|Thriller,1976.0,Carrie (1976),https://www.imdb.com/title/tt0074285,https://m.media-amazon.com/images/M/MV5BMTlhNmVkZGUtNjdjOC00YWY3LTljZWQtMTY1YWFhNGYwNDQwXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1346,Cat People,Drama|Fantasy|Horror,1982.0,Cat People (1982),https://www.imdb.com/title/tt0083722,https://m.media-amazon.com/images/M/MV5BNTc4MmU0ZTgtMmYyZC00OTM5LTk0NWQtNzczNDI2NTVhYzc3XkEyXkFqcGdeQXVyMTA0MTM5NjI2.jpg
1347,Nightmare on Elm Street,Horror|Thriller,1984.0,Nightmare on Elm Street (1984),https://www.imdb.com/title/tt0087800,https://m.media-amazon.com/images/M/MV5BNzFjZmM1ODgtMDBkMS00NWFlLTg2YmUtZjc3ZTgxMjE1OTI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror,1922.0,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",https://www.imdb.com/title/tt0013442,https://m.media-amazon.com/images/M/MV5BNTRkZGEwMTMtZjhmMC00YWNhLWFjZjAtNzBiZjU0ODRjMjE0XkEyXkFqcGdeQXVyNjc5NjEzNA@@.jpg
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),Horror,1986.0,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),https://www.imdb.com/title/tt0091651,https://m.media-amazon.com/images/M/MV5BMGJmOWM4ZjctMDkzZC00N2ZhLWFiMWYtNDI0NTU0NWY0OWQ3XkEyXkFqcGdeQXVyMjUyNDk2ODc@.jpg
1350,The Omen,Horror|Mystery|Thriller,1976.0,The Omen (1976),https://www.imdb.com/title/tt0075005,https://m.media-amazon.com/images/M/MV5BZmNjZDcwNTMtMjQxMy00ZTY5LTg4M2YtYjA5NDliNjNhYzQ3XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1351,Blood and Wine (Blood & Wine),Crime|Drama|Thriller,1996.0,Blood and Wine (Blood & Wine) (1996),https://www.imdb.com/title/tt0115710,https://m.media-amazon.com/images/M/MV5BYmJlOTYzOTQtYjM3Yi00NDY3LWEzNDAtNzIxYmFjN2Q2MWNkXkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
1352,Albino Alligator,Crime|Thriller,1996.0,Albino Alligator (1996),https://www.imdb.com/title/tt0115495,https://m.media-amazon.com/images/M/MV5BYzc0OWIzMDctNDE1Ny00NjMxLTg1YjQtZDIzY2Y4NDhjNDUxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
1353,The Mirror Has Two Faces,Comedy|Drama|Romance,1996.0,The Mirror Has Two Faces (1996),https://www.imdb.com/title/tt0117057,https://m.media-amazon.com/images/M/MV5BMDFjOWY0YWItZWNhOC00YmQyLWJhNDktMzEzNWZhMTg2YTQ2XkEyXkFqcGdeQXVyNDAxNjkxNjQ@.jpg
1354,Breaking the Waves,Drama|Mystery,1996.0,Breaking the Waves (1996),https://www.imdb.com/title/tt0115751,https://m.media-amazon.com/images/M/MV5BNDYwZTU2MzktNWYxMS00NTYzLTgzOWEtMTRiYjc5NGY2Nzg1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1355,Nightwatch,Horror|Thriller,1997.0,Nightwatch (1997),https://www.imdb.com/title/tt0119791,https://m.media-amazon.com/images/M/MV5BYWQyNzdhNTQtZjUzYS00Yzk2LTk3OTEtYzhkYjc4YzJiMGYyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
1356,Star Trek: First Contact,Action|Adventure|Sci-Fi|Thriller,1996.0,Star Trek: First Contact (1996),https://www.imdb.com/title/tt0117731,https://m.media-amazon.com/images/M/MV5BYzMzZmE3MTItODYzYy00YWI5LWFkNWMtZTY5NmU2MDkxYWI1XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
1357,Shine,Drama|Romance,1996.0,Shine (1996),https://www.imdb.com/title/tt0117631,https://m.media-amazon.com/images/M/MV5BNTNlZDhkNTMtYTExYS00NGRiLTlhZTItM2JlOWQ3MzE4YzdhXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg
1358,Sling Blade,Drama,1996.0,Sling Blade (1996),https://www.imdb.com/title/tt0117666,https://m.media-amazon.com/images/M/MV5BNzViNGMzNDMtMDFkZS00ZWZiLTk1NDgtMzFhZmYwYjQ5ODNkXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
1359,Jingle All the Way,Children|Comedy,1996.0,Jingle All the Way (1996),https://www.imdb.com/title/tt0116705,https://m.media-amazon.com/images/M/MV5BMmJlYzViNzctMjQ1Ni00ZWQ4LThkN2YtMzI2ZGU5Nzk0NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,1996.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996),https://www.imdb.com/title/tt0117293,https://m.media-amazon.com/images/M/MV5BN2EzNWNlZGYtMjQ1YS00YTI4LThkYTctNjRjYzI1NDdmNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
